,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
123,846280,99999,20180924,63.4,4,58.4,4,9999.9,0,9999.9,0,6.1,4,8.0,4,8.9,999.9,   64.4*,  62.6*, 0.00I,999.9,0,
124,846280,99999,20180925,62.2,24,57.5,24,1013.2,8,1011.6,8,6.1,24,6.5,24,13.0,999.9,   66.2*,  59.0*, 0.00I,999.9,0,
125,846280,99999,20180926,62.5,22,57.2,22,1014.0,7,1012.4,7,5.4,22,6.6,22,11.1,999.9,   66.2*,  59.0*, 0.00I,999.9,0,
126,846280,99999,20180927,63.1,24,58.0,24,1014.3,8,1012.7,8,5.8,24,8.8,24,13.0,999.9,   68.0*,  60.1 , 0.00I,999.9,0,
127,846280,99999,20180928,63.0,24,58.1,24,1013.2,7,1011.6,7,6.1,24,8.5,24,12.0,999.9,   68.0*,  60.3 , 0.00I,999.9,0,
128,846280,99999,20180929,63.1,24,58.1,24,1014.0,8,1012.4,8,5.8,24,8.9,24,12.0,999.9,   68.7 ,  59.7 , 0.00I,999.9,0,
129,846280,99999,20180930,63.4,24,58.0,24,1013.6,8,1012.0,8,6.1,24,8.6,24,13.0,999.9,   68.0*,  60.8*, 0.00I,999.9,0,
130,846280,99999,20181001,62.6,24,57.5,24,1014.1,8,1012.5,8,6.1,24,7.9,24,12.0,999.9,   66.2*,  60.4 , 0.00I,999.9,0,
131,846280,99999,20181002,63.0,22,57.9,22,1013.6,8,1012.0,8,6.1,18,6.1,22,8.9,999.9,   68.0*,  59.2 , 0.00I,999.9,0,
132,846280,99999,20181003,64.7,24,58.9,24,1013.8,7,1012.2,7,6.2,24,6.0,24,9.9,999.9,   72.5*,  61.9 , 0.00I,999.9,0,
133,846280,99999,20181004,65.8,24,59.6,24,1014.6,9,1013.0,9,6.1,23,6.0,24,9.9,999.9,   71.6*,  61.3 , 0.00I,999.9,0,
134,846280,99999,20181005,64.9,24,60.1,24,1014.2,6,1012.6,6,5.9,24,8.0,24,8.9,999.9,   69.8*,  62.4 , 0.00I,999.9,0,
135,846280,99999,20181006,64.5,24,60.6,24,1014.0,8,1012.5,8,5.9,24,6.0,24,12.0,999.9,   70.2 ,  61.5 ,99.99 ,999.9,10000,
136,846280,99999,20181007,64.6,24,61.7,24,1015.6,8,1014.0,8,5.3,24,4.0,24,8.0,999.9,   69.8*,  61.9 , 0.04G,999.9,10000,
137,846280,99999,20181008,66.5,24,60.7,24,1016.0,7,1014.5,7,6.0,22,7.0,24,13.0,999.9,   72.0*,  63.9 , 0.00G,999.9,0,
